_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
056.3230978125350	+31.7738240876194	056.32311847596	0.1665	+31.77378083401	0.0740	216610117160604160	1.2874	0.1693	4.080	0.368	-10.046	0.230	0	1.8188e+03	1.9958e+00	17.5389	0.0012	3.4432e+02	9.0659e+00	19.0090	0.0286	2.3736e+03	1.1941e+01	16.3234	0.0055	2.6856							
056.3044619249423	+31.7927570260500	056.30446312549	0.1053	+31.79274745480	0.0456	216610185880080256	1.4071	0.1083	0.237	0.230	-2.223	0.141	0	4.5409e+03	3.1723e+00	16.5455	0.0008	7.0042e+02	7.9613e+00	18.2380	0.0123	6.2484e+03	1.5451e+01	15.2725	0.0027	2.9655			4544.20			0.55	0.114
056.3279431692800	+31.7958909376500	056.32794316928	5.5210	+31.79589093765	1.0989	216610319023357952							0	7.8675e+01	8.7623e-01	20.9488	0.0121	3.9245e+01	1.0644e+01	21.3669	0.2945	1.6438e+02	9.0612e+00	19.2223	0.0599	2.1446							
056.3366383556519	+31.7917067449617	056.33665038632	2.2863	+31.79169963649	0.7802	216610250303881472	5.3786	2.2985	2.375	4.675	-1.651	2.211	0	8.6871e+01	8.1089e-01	20.8412	0.0101	1.9815e+01	7.9788e+00	22.1089	0.4372	1.6418e+02	1.2179e+01	19.2236	0.0805	2.8853							
056.3488153411037	+31.7984547547086	056.34882407474	1.0397	+31.79844406832	0.3566	216610284663468288	2.8194	1.0106	1.724	2.502	-2.482	1.224	0	1.9341e+02	8.9752e-01	19.9722	0.0050	6.6213e+01	1.1284e+01	20.7990	0.1850	2.7928e+02	9.4959e+00	18.6468	0.0369	2.1522							
056.3452944082001	+31.8038186748151	056.34530476353	0.8807	+31.80380537926	0.3087	216610284663468544	0.9830	0.8996	2.044	2.077	-3.088	0.946	0	1.7679e+02	8.6528e-01	20.0697	0.0053	5.5420e+01	9.8020e+00	20.9922	0.1920	2.7875e+02	1.2904e+01	18.6489	0.0503	2.3433							
056.3420663074141	+31.7868305806655	056.34206294407	0.6270	+31.78681220886	0.2411	216610250303538176	0.6319	0.6250	-0.664	1.421	-4.267	0.741	0	3.0051e+02	9.7504e-01	19.4937	0.0035	7.0872e+01	6.2638e+00	20.7252	0.0960	3.9962e+02	8.7877e+00	18.2578	0.0239	2.4674							
056.3368075348753	+31.7994979399033	056.33681060992	3.2823	+31.79950175032	0.9116	216610254598399744	-4.3873	3.7932	0.607	3.836	0.885	1.824	0	8.5852e+01	1.0173e+00	20.8540	0.0129	4.2381e+01	9.6702e+00	21.2835	0.2477	1.5690e+02	1.1016e+01	19.2729	0.0762	2.0106							
056.3236043420400	+31.7987306900000	056.32360434204	35.3008	+31.79873069000	16.2433	216610323318072320							0	6.6652e+01	1.4700e+00	21.1288	0.0239																
056.4280796889203	+31.7414074843000	056.42807916239	1.1502	+31.74140434555	0.4579	216610387742676352	1.1788	1.2380	-0.104	2.495	-0.729	1.455	0	1.2169e+02	7.4765e-01	20.4752	0.0067	4.5032e+01	6.2344e+00	21.2176	0.1503	1.7751e+02	8.9694e+00	19.1388	0.0549	2.0787							
056.4305165923498	+31.7613592728051	056.43050639369	0.0908	+31.76133346100	0.0394	216610426398248064	0.6421	0.1006	-2.014	0.186	-5.995	0.123	0	5.3464e+03	3.2443e+00	16.3682	0.0007	1.3386e+03	9.5329e+00	17.5347	0.0077	6.1856e+03	1.0662e+01	15.2835	0.0019	2.2513			3674.59	2.8613	1.4550		
056.4264165648600	+31.7550572140500	056.42641656486	3.6764	+31.75505721405	1.7628	216610392037348992							0	7.1996e+01	1.1220e+00	21.0451	0.0169																
056.4210875002500	+31.7510607064900	056.42108750025	19.7796	+31.75106070649	4.0793	216610392037348864							0	7.1805e+01	2.0389e+00	21.0480	0.0308																
056.4419076825225	+31.7607502497403	056.44192188662	0.5899	+31.76073226113	0.2470	216610422102417408	1.1048	0.6207	2.805	1.301	-4.178	0.759	0	2.6744e+02	9.2643e-01	19.6203	0.0038	6.2494e+01	6.0683e+00	20.8618	0.1054	3.8876e+02	7.5885e+00	18.2877	0.0212	2.5741							
056.4301446450415	+31.7782656078411	056.43014771938	0.5682	+31.77826176298	0.2314	216610593901110784	-0.1575	0.6079	0.607	1.246	-0.893	0.713	0	2.6298e+02	9.3355e-01	19.6385	0.0039	6.7223e+01	6.2239e+00	20.7826	0.1005	3.6230e+02	8.6344e+00	18.3642	0.0259	2.4184							
056.3867178134588	+31.7812208513978	056.38672014841	0.0494	+31.78120327612	0.0221	216610735635893504	1.2034	0.0509	0.461	0.110	-4.082	0.076	0	2.5856e+04	9.3668e+00	14.6570	0.0004	6.9976e+03	1.4800e+01	15.7390	0.0023	2.8913e+04	3.0091e+01	13.6092	0.0011	2.1298			3748.17	2.6650	1.3210	2.80	1.394
056.4086616664108	+31.7711217083124	056.40868478041	0.8847	+31.77112314637	0.3500	216610662620586880	-0.0934	0.9661	4.564	1.952	0.334	1.102	0	1.6279e+02	7.8923e-01	20.1593	0.0053	6.5760e+01	6.5984e+00	20.8065	0.1089	2.3004e+02	7.6750e+00	18.8574	0.0362	1.9491							
056.4165836851056	+31.7821286440465	056.41655401422	0.8900	+31.78209524155	0.3511	216610696980449024	2.8399	0.9623	-5.858	1.924	-7.758	1.133	0	1.7232e+02	7.6498e-01	20.0975	0.0048	4.1654e+01	5.4941e+00	21.3023	0.1432	3.0909e+02	8.0876e+00	18.5367	0.0284	2.7656							
056.3736848271000	+31.8001767318100	056.37368482710	2.4979	+31.80017673181	0.7311	216611555973948288							0	9.3578e+01	9.9346e-01	20.7604	0.0115	4.8082e+01	9.0874e+00	21.1464	0.2052	1.8080e+02	1.0148e+01	19.1189	0.0609	2.0275							
056.3827524822000	+31.8197430890300	056.38275248220	1.4146	+31.81974308903	0.6149	216611590333527936							0	1.4161e+02	8.6709e-01	20.3106	0.0066	4.0452e+01	4.7551e+00	21.3340	0.1276	2.3625e+02	8.4255e+00	18.8285	0.0387	2.5056							
056.3756373534187	+31.8002104535764	056.37560249420	0.2254	+31.80020172622	0.0963	216611555973597312	0.6947	0.2378	-6.881	0.505	-2.027	0.307	0	1.1008e+03	1.4509e+00	18.0841	0.0014	2.0796e+02	7.6535e+00	19.5564	0.0400	1.4634e+03	8.6269e+00	16.8485	0.0064	2.7079							
056.3884614363480	+31.8028141291217	056.38844980446	0.3014	+31.80279787565	0.1259	216611521613859328	0.0648	0.3136	-2.296	0.677	-3.775	0.410	0	7.3617e+02	1.3686e+00	18.5209	0.0020	1.3131e+02	8.8583e+00	20.0557	0.0732	1.0504e+03	1.1688e+01	17.2085	0.0121	2.8471							
056.3768055218123	+31.7988061246630	056.37677504009	0.7037	+31.79876860175	0.2686	216611487254311040	0.0656	0.7294	-6.017	1.612	-8.715	0.844	0	2.3338e+02	8.9795e-01	19.7682	0.0042	4.5002e+01	5.8277e+00	21.2183	0.1406	3.5914e+02	8.7722e+00	18.3738	0.0265	2.8445							
056.3733083429021	+31.8121680329834	056.37333731410	0.6929	+31.81214050757	0.2615	216611555973788800	0.8023	0.7009	5.718	1.631	-6.393	0.819	0	2.6241e+02	9.0408e-01	19.6409	0.0037	7.8663e+01	1.1259e+01	20.6120	0.1554	3.9917e+02	8.3637e+00	18.2590	0.0227	2.3529							
056.3453720232603	+31.8193822934565	056.34539687720	0.4691	+31.81937691582	0.1852	216611835147520000	1.8523	0.4887	4.905	1.054	-1.249	0.571	0	3.6439e+02	1.1005e+00	19.2844	0.0033	7.0556e+01	7.5637e+00	20.7301	0.1164	5.2449e+02	1.0052e+01	17.9626	0.0208	2.7675							
056.3506149188527	+31.8210592463611	056.35061499486	0.7432	+31.82105156525	0.2897	216611830851697024	-1.0280	0.7766	0.015	1.666	-1.784	0.890	0	2.0823e+02	9.1635e-01	19.8920	0.0048	6.8276e+01	1.2519e+01	20.7657	0.1991	3.4326e+02	7.9471e+00	18.4229	0.0251	2.3429							
056.3766581066798	+31.8236042769035	056.37667389130	0.5132	+31.82358409246	0.1948	216611796491958784	-0.1095	0.5187	3.115	1.251	-4.688	0.627	0	3.6345e+02	1.1430e+00	19.2873	0.0034	9.2874e+01	1.3550e+01	20.4317	0.1584	5.1158e+02	7.4259e+00	17.9896	0.0158	2.4420							
056.0681389159702	+31.5716228913993	056.06815189854	1.0077	+31.57160216015	0.5290	216612586765835008	0.5460	1.1107	2.569	1.527	-4.815	1.126	0	1.9526e+02	1.1289e+00	19.9618	0.0063	5.9112e+01	1.0909e+01	20.9222	0.2004	2.7319e+02	9.0656e+00	18.6708	0.0360	2.2514							
056.0906678731915	+31.6220662382569	056.09065300265	0.3417	+31.62205432048	0.1600	216612827284004992	0.6256	0.3654	-2.941	0.584	-2.768	0.372	0	6.0985e+02	1.4616e+00	18.7253	0.0026	9.8609e+01	7.4985e+00	20.3666	0.0826	8.9351e+02	1.2051e+01	17.3842	0.0146	2.9824							
056.1016562534300	+31.5997566805300	056.10165625343	2.6763	+31.59975668053	1.7881	216612724205030784							0	8.0939e+01	1.7667e+00	20.9180	0.0237	6.0373e+01	5.1904e+01	20.8993	0.9334	1.4417e+02	8.1882e+00	19.3647	0.0617	1.5346							
056.1110260236700	+31.6080209553500	056.11102602367	2.8869	+31.60802095535	2.3065	216612762859292288							0	8.2078e+01	1.4899e+00	20.9028	0.0197	3.2280e+01	9.5766e+00	21.5790	0.3221	1.2418e+02	1.2206e+01	19.5268	0.1067	2.0523							
056.0459195703527	+31.6046172630098	056.04592637484	0.7308	+31.60460734301	0.3183	216612934659157376	0.1106	0.8154	1.346	0.966	-2.304	0.703	0	3.2008e+02	1.3592e+00	19.4252	0.0046	6.6960e+01	1.2203e+01	20.7868	0.1979	4.5964e+02	6.8246e+00	18.1059	0.0161	2.6810							
056.0470706417775	+31.6111274215782	056.04710679504	0.3971	+31.61111689450	0.1690	216612934659157120	1.0874	0.4485	7.151	0.525	-2.445	0.370	0	5.4623e+02	1.4391e+00	18.8449	0.0029	9.0855e+01	6.3025e+00	20.4555	0.0753	7.4606e+02	5.8366e+00	17.5800	0.0085	2.8755							
056.0457455411152	+31.6125433622786	056.04577596674	0.7237	+31.61253400631	0.3042	216612934659156992	1.2128	0.8160	6.018	0.953	-2.173	0.667	0	2.8571e+02	1.1740e+00	19.5485	0.0045	4.4188e+01	6.1125e+00	21.2381	0.1502	4.1284e+02	6.9055e+00	18.2225	0.0182	3.0156							
056.0612902125818	+31.6066680260500	056.06134095920	0.1563	+31.60663129106	0.0801	216612900299418496	3.2243	0.1741	10.038	0.253	-8.532	0.174	0	1.8035e+03	2.5407e+00	17.5481	0.0015	3.0020e+02	6.9750e+00	19.1579	0.0252	2.4399e+03	9.2038e+00	16.2935	0.0041	2.8644							
056.0659911914812	+31.6067827298780	056.06603517396	0.2691	+31.60673080058	0.1341	216612896003480960	1.6410	0.3002	8.700	0.414	-12.061	0.288	0	7.6192e+02	1.6656e+00	18.4836	0.0024	1.2340e+02	8.6316e+00	20.1231	0.0759	1.0844e+03	6.2631e+00	17.1739	0.0063	2.9492							
056.0742155184371	+31.6232911148943	056.07422118661	0.9345	+31.62329445170	0.4332	216613003377290624	-0.2213	0.9320	1.121	1.584	0.775	0.987	0	1.7503e+02	1.2397e+00	20.0806	0.0077	3.9797e+01	6.4304e+00	21.3517	0.1754	2.5617e+02	7.3574e+00	18.7406	0.0312	2.6112							
056.0742931088391	+31.6343117904974	056.07430260074	1.6906	+31.63429406022	0.6855	216613102161912448	2.3460	1.7423	1.877	2.726	-4.118	1.579	0	1.0927e+02	1.1545e+00	20.5921	0.0115	3.0750e+01	1.1664e+01	21.6318	0.4118	1.7192e+02	1.0912e+01	19.1736	0.0689	2.4582							
056.0660119417926	+31.6191544551240	056.06599220772	0.1587	+31.61914867707	0.0844	216613003378633344	2.1055	0.1760	-3.903	0.256	-1.342	0.177	0	2.2853e+03	3.1602e+00	17.2910	0.0015	2.5963e+02	8.6241e+00	19.3155	0.0361	3.4582e+03	1.3459e+01	15.9148	0.0042	3.4007							
056.1133718499399	+31.6307128088682	056.11342942618	0.2266	+31.63068001777	0.1070	216613205240918912	0.5024	0.2447	11.386	0.382	-7.616	0.254	0	9.1916e+02	1.7017e+00	18.2799	0.0020	1.4991e+02	7.5310e+00	19.9118	0.0545	1.3152e+03	1.0523e+01	16.9645	0.0087	2.9473							
056.1083536382344	+31.6306260869110	056.10832908770	0.1414	+31.63059397608	0.0666	216613209537062656	2.2468	0.1496	-4.855	0.246	-7.458	0.156	0	1.9834e+03	2.6219e+00	17.4449	0.0014	3.0183e+02	1.1164e+01	19.1520	0.0402	2.8041e+03	1.1719e+01	16.1424	0.0045	3.0095							
056.1213659515063	+31.6237313638225	056.12138071613	0.3906	+31.62370863049	0.1777	216613136521650560	0.6931	0.4169	2.920	0.670	-5.280	0.427	0	4.7118e+02	1.4543e+00	19.0054	0.0034	6.6268e+01	5.0096e+00	20.7981	0.0821	7.2235e+02	1.1357e+01	17.6151	0.0171	3.1831							
056.1249190858378	+31.6494961689043	056.12491436693	1.2811	+31.64948842321	0.5069	216613342680081408	-0.6757	1.2898	-0.933	2.097	-1.799	1.220	0	1.2356e+02	9.9337e-01	20.4586	0.0087	2.6732e+01	3.2372e+00	21.7838	0.1315	1.8743e+02	7.5634e+00	19.0798	0.0438	2.7040							
056.1084731198320	+31.6470440085687	056.10847982627	1.2340	+31.64705571968	0.5030	216613445759539584	0.6257	1.2549	1.326	1.958	2.720	1.147	0	1.3841e+02	9.7354e-01	20.3354	0.0076	3.7731e+01	5.4582e+00	21.4096	0.1571	2.4540e+02	9.6804e+00	18.7872	0.0428	2.6224							
056.1042828989662	+31.6566198748584	056.10427190757	0.9180	+31.65660101222	0.4221	216613445759296896	1.0107	0.9861	-2.173	1.553	-4.381	1.006	0	1.6851e+02	1.1603e+00	20.1218	0.0075	3.7648e+01	7.3145e+00	21.4120	0.2109	2.7281e+02	8.7152e+00	18.6723	0.0347	2.7398							
056.1162075994600	+31.6558962227500	056.11620759946	4.3265	+31.65589622275	3.4597	216613553133210624							0	6.9713e+01	1.2186e+00	21.0801	0.0190																
056.0384797696190	+31.6232068493677	056.03847550206	0.4244	+31.62321004409	0.2131	216613720637202432	-0.4168	0.4692	-0.844	0.607	0.742	0.443	0	4.7731e+02	1.5659e+00	18.9914	0.0036	8.2957e+01	6.8486e+00	20.5542	0.0896	6.9259e+02	9.4402e+00	17.6607	0.0148	2.8935							
056.0239093150674	+31.6359641270649	056.02394931122	1.4211	+31.63594257346	0.5716	216613789356679936	1.1381	1.6104	7.909	1.828	-5.006	1.278	0	1.3252e+02	1.2198e+00	20.3827	0.0100	2.6156e+01	6.1394e+00	21.8075	0.2548	2.1263e+02	3.0303e+00	18.9428	0.0155	2.8646							
056.0201085218818	+31.6348406322766	056.02010373292	0.1306	+31.63481392061	0.0702	216613759292797568	0.6471	0.1532	-0.947	0.190	-6.204	0.141	0	3.6892e+03	3.8209e+00	16.7710	0.0011	6.5477e+02	8.0831e+00	18.3112	0.0134	4.8276e+03	2.0596e+01	15.5526	0.0046	2.7586			4076.08	2.9195	1.4680		
056.0369935877946	+31.6271822039606	056.03698165430	0.2743	+31.62717603410	0.1390	216613724933059072	0.1984	0.3002	-2.360	0.397	-1.433	0.289	0	9.0534e+02	1.7202e+00	18.2963	0.0021	1.9187e+02	5.2796e+00	19.6439	0.0299	1.1524e+03	8.3677e+00	17.1079	0.0079	2.5360							
056.0204863202700	+31.6184687774300	056.02048632027	13.7070	+31.61846877743	3.3147	216613690572163840							0	7.0086e+01	1.8703e+00	21.0743	0.0290																
056.0283302471229	+31.6192452463044	056.02832961005	1.8986	+31.61922812311	0.7044	216613690572163712	2.1318	1.9806	-0.126	2.420	-3.977	1.569	0	1.1313e+02	1.1685e+00	20.5544	0.0112	3.8579e+01	1.0256e+01	21.3855	0.2886	1.7615e+02	6.7952e+00	19.1472	0.0419	2.2383							
056.0576896047888	+31.6541103740741	056.05792913792	0.0612	+31.65412631777	0.0257	216613862372012032	5.7219	0.0663	47.357	0.090	3.703	0.055	0	1.6698e+05	3.8875e+01	12.6317	0.0003	6.1400e+04	1.0619e+02	13.3810	0.0019	1.5301e+05	1.2529e+02	11.8001	0.0009	1.5808	12.49	0.78	4381.17			0.91	0.272
056.0326456104191	+31.6514567397539	056.03261424647	0.6761	+31.65145020823	0.3146	216613892435687040	-0.1998	0.7179	-6.201	1.008	-1.517	0.662	0	3.1293e+02	1.3146e+00	19.4498	0.0046	7.2535e+01	6.3529e+00	20.7000	0.0951	4.8308e+02	1.3108e+01	18.0519	0.0295	2.6482							
056.0014741423241	+31.6566609936500	056.00149785502	0.4784	+31.65662583018	0.2412	216614034170704256	3.1743	0.5368	4.688	0.732	-8.167	0.503	0	4.7423e+02	1.6264e+00	18.9984	0.0037	3.4187e+01	8.0466e+00	21.5167	0.2556	8.5213e+02	1.2594e+01	17.4357	0.0160	4.0811							
056.0143157038365	+31.6550928250627	056.01433709953	0.1219	+31.65506492937	0.0608	216613999810965760	3.2571	0.1327	4.230	0.185	-6.479	0.128	0	5.7705e+03	1.7744e+01	16.2853	0.0033	7.9489e+02	1.2156e+01	18.1006	0.0166	8.1652e+03	7.8567e+01	14.9820	0.0104	3.1186			3816.03	1.3390	0.7580		
056.0031473539900	+31.6394208391600	056.00314735399	5.7423	+31.63942083916	3.5630	216613965450071168							0	7.0291e+01	1.6464e+00	21.0711	0.0254																
056.0019166575300	+31.6584403806300	056.00191665753	3.6717	+31.65844038063	1.0009	216614068529286528							0	8.8348e+01	1.4482e+00	20.8229	0.0178																
056.0302896978416	+31.6525667367550	056.03032137070	0.1335	+31.65254512287	0.0663	216614102890180736	0.6861	0.1517	6.262	0.203	-5.020	0.137	0	7.9139e+03	8.3598e+00	15.9424	0.0011	9.4987e+02	1.1186e+01	17.9072	0.0128	1.1662e+04	3.6186e+01	14.5950	0.0034	3.3122			4132.72	2.9015	1.4533		
056.1062229333808	+31.6930082773049	056.10625920453	2.0381	+31.69298417481	0.7462	216614407832191488	0.8220	2.1227	7.168	3.278	-5.598	1.884	0	1.0981e+02	1.0704e+00	20.5867	0.0106	2.7917e+01	4.8976e+00	21.7367	0.1905	2.0323e+02	9.1411e+00	18.9920	0.0488	2.7448							
056.0462443195357	+31.6882430448408	056.04625372587	2.3227	+31.68822172373	0.7768	216614510911428352	-1.0639	2.6105	1.859	2.830	-4.952	1.772	0	9.6404e+01	1.0145e+00	20.7281	0.0114	3.9268e+01	9.0019e+00	21.3663	0.2489	1.9953e+02	1.0526e+01	19.0119	0.0573	2.3544							
056.1439606869464	+31.7122539776578	056.14398421140	1.2822	+31.71222255141	0.5846	216615163746417408	5.1106	1.2860	4.648	2.312	-7.299	1.477	0	1.3960e+02	1.0831e+00	20.3261	0.0084	6.4781e+01	2.0292e+01	20.8228	0.3401	2.9457e+02	1.0208e+01	18.5890	0.0376	2.2338							
056.1689291782777	+31.7178603813955	056.16893433089	1.0374	+31.71782898959	0.5662	216615236760277248	1.2244	1.2336	1.018	2.235	-7.291	1.505	0	1.5499e+02	1.1056e+00	20.2126	0.0077	4.0634e+01	8.2055e+00	21.3292	0.2193	2.4425e+02	8.5212e+00	18.7923	0.0379	2.5368							
056.1491208664063	+31.7087385557126	056.14910676644	1.4562	+31.70872911363	0.6575	216615271120129536	-0.5983	1.3831	-2.786	2.546	-2.193	1.726	0	1.3359e+02	1.0106e+00	20.3739	0.0082	2.6600e+01	6.8593e+00	21.7892	0.2800	2.2963e+02	9.9712e+00	18.8593	0.0471	2.9298							
056.2047965007755	+31.7248792110422	056.20505844338	0.1072	+31.72486018506	0.0511	216615442920054272	6.2482	0.1134	51.748	0.210	-4.419	0.131	0	3.7947e+03	3.1503e+00	16.7404	0.0009	5.7893e+02	1.1062e+01	18.4448	0.0207	5.1782e+03	1.5779e+01	15.4765	0.0033	2.9684			3753.15	0.6327	0.3963		
056.2034176051560	+31.7175114944633	056.20341908311	0.6044	+31.71746093863	0.2656	216615404264476288	1.3664	0.6058	0.292	1.182	-11.742	0.693	0	2.8211e+02	1.0440e+00	19.5623	0.0040	4.9042e+01	7.0634e+00	21.1250	0.1564	4.4970e+02	9.7120e+00	18.1296	0.0234	2.9954							
056.2244250141645	+31.7489762010531	056.22444378853	0.3864	+31.74894601911	0.1708	216615576063171200	0.5461	0.3920	3.708	0.777	-7.010	0.468	0	5.1586e+02	1.0810e+00	18.9070	0.0023	7.4864e+01	8.5604e+00	20.6657	0.1241	7.8973e+02	7.6866e+00	17.5182	0.0106	3.1475							
056.1860052678773	+31.7293689864130	056.18603065954	0.8566	+31.72936902086	0.3930	216615610422815744	0.8905	0.8733	5.016	1.627	0.008	0.986	0	1.9558e+02	1.0985e+00	19.9600	0.0061	5.4301e+01	7.9988e+00	21.0144	0.1599	3.0693e+02	6.7388e+00	18.5443	0.0238	2.4700							
056.1929294195061	+31.7443213190355	056.19292777911	0.6290	+31.74428361098	0.2885	216615644782647552	1.5366	0.6406	-0.324	1.166	-8.758	0.711	0	2.8895e+02	1.2418e+00	19.5363	0.0047	5.4309e+01	7.2376e+00	21.0142	0.1447	4.6244e+02	9.7171e+00	18.0993	0.0228	2.9149							
056.1946744017135	+31.7336950850992	056.19470239662	2.5631	+31.73368100163	1.1803	216615649077251840	3.0223	2.8497	5.530	4.286	-3.271	2.965	0	8.6211e+01	1.1035e+00	20.8495	0.0139	3.3821e+01	7.0855e+00	21.5284	0.2275	1.6336e+02	9.3489e+00	19.2290	0.0621	2.2994							
056.2088820356324	+31.7480525281671	056.20889477453	0.3152	+31.74803324789	0.1383	216615747861862912	1.1386	0.3223	2.516	0.619	-4.478	0.378	0	6.1567e+02	1.2823e+00	18.7150	0.0023	8.5499e+01	7.6801e+00	20.5215	0.0975	9.2295e+02	7.7564e+00	17.3490	0.0091	3.1725							
056.1155676087774	+31.7309187949977	056.11561838789	1.1685	+31.73085192973	0.4802	216615988379937664	1.8146	1.2784	10.031	1.786	-15.530	1.146	0	1.5366e+02	8.6502e-01	20.2219	0.0061	4.5225e+01	6.4177e+00	21.2129	0.1541	2.5817e+02	5.3104e+00	18.7322	0.0223	2.4808							
056.1188669997700	+31.7351620631800	056.11886699977	14.6735	+31.73516206318	3.2722	216615988380186880							0	7.0498e+01	1.7921e+00	21.0679	0.0276																
056.1453794071780	+31.7377733486144	056.14538142209	0.2275	+31.73776664917	0.0965	216616061395345152	-0.0742	0.2458	0.398	0.381	-1.556	0.235	0	1.1838e+03	1.5983e+00	18.0052	0.0015	1.5535e+02	8.7029e+00	19.8731	0.0608	1.8300e+03	1.1270e+01	16.6058	0.0067	3.2673							
056.1397676087900	+31.7190462939700	056.13976760879	5.3364	+31.71904629397	2.3907	216616022739925632							0	7.7402e+01	1.0991e+00	20.9665	0.0154	3.5236e+01	1.0655e+01	21.4839	0.3283	1.3720e+02	7.0853e+00	19.4186	0.0561	2.0654							
056.0925666813616	+31.7540872729837	056.09261028303	0.1709	+31.75401883188	0.0775	216616263257635968	2.0814	0.2007	8.611	0.304	-15.896	0.183	0	1.5603e+03	2.4855e+00	17.7054	0.0017	1.6696e+02	6.1985e+00	19.7948	0.0403	2.4501e+03	1.0463e+01	16.2890	0.0046	3.5059							
056.0941647756866	+31.7318300258050	056.09419636424	1.9425	+31.73180608692	0.4999	216616160178830208	3.0573	2.1827	6.240	1.935	-5.560	1.164	0	1.7137e+02	8.9922e-01	20.1035	0.0057	3.4011e+01	5.7386e+00	21.5223	0.1832	3.5354e+02	7.7334e+00	18.3908	0.0238	3.1315							
056.1182216760723	+31.7778214373248	056.11823555358	2.7062	+31.77778822427	1.4799	216616404991112320	-1.3345	2.5366	2.740	4.706	-7.714	3.131	0	8.6581e+01	2.0459e+00	20.8448	0.0257	5.0428e+01	1.2820e+01	21.0947	0.2760	1.4795e+02	1.1735e+01	19.3366	0.0861	1.7581							
056.1517802119600	+31.7543733812600	056.15178021196	1.5966	+31.75437338126	0.4221	216616508071943168							0	9.6835e+03	1.6740e+01	15.7233	0.0019																
056.1633096634702	+31.7474871928048	056.16333175388	0.1080	+31.74744660864	0.0532	216616439352466560	0.8417	0.1155	4.363	0.202	-9.426	0.130	0	7.2030e+03	5.6239e+00	16.0446	0.0008	7.7317e+02	9.1986e+00	18.1307	0.0129	1.0854e+04	2.2277e+01	14.6729	0.0022	3.4578			3847.48	2.9180	1.4708	1.94	0.742
056.1512593042177	+31.7543264403628	056.15145047152	0.4432	+31.75424041120	0.2074	216616503775352448	2.1995	0.4813	37.754	0.760	-19.981	0.507	0	1.9129e+04	1.1687e+02	14.9841	0.0066	6.6302e+03	1.3195e+02	15.7976	0.0216	2.6550e+04	4.5040e+02	13.7018	0.0184	2.0958			4020.33				
056.1918722978358	+31.7938785977477	056.19187729258	1.1359	+31.79386656372	0.4836	216616679869283200	-1.4413	1.0454	0.986	2.320	-2.795	1.244	0	1.4686e+02	9.3402e-01	20.2711	0.0069	3.9474e+01	6.2996e+00	21.3606	0.1733	2.1551e+02	8.8642e+00	18.9282	0.0447	2.4324							
056.1887959358073	+31.7938946015444	056.18882001291	1.2150	+31.79387261738	0.5010	216616679869328384	-1.0233	1.1835	4.753	2.280	-5.106	1.312	0	1.2948e+02	9.5544e-01	20.4078	0.0080	5.1773e+01	8.5600e+00	21.0661	0.1795	2.0286e+02	8.3314e+00	18.9939	0.0446	2.0722							
056.1865063256600	+31.8012850787500	056.18650632566	4.1924	+31.80128507875	1.8807	216616675574707712							0	7.9717e+01	1.1732e+00	20.9345	0.0160	2.1895e+01	6.1764e+00	22.0005	0.3063	1.4824e+02	1.3863e+01	19.3345	0.1015	2.6660							
056.1908041325846	+31.7783032645272	056.19081613112	0.4416	+31.77829553175	0.1964	216616606855229696	0.8836	0.4468	2.369	0.860	-1.796	0.510	0	4.0252e+02	1.1920e+00	19.1764	0.0032	7.3216e+01	6.4587e+00	20.6899	0.0958	6.1609e+02	6.1584e+00	17.7878	0.0109	2.9020							
056.1885896528616	+31.7837444647521	056.18860736048	0.6259	+31.78372583892	0.2970	216616606855230208	-0.1887	0.6453	3.496	1.226	-4.326	0.762	0	4.1090e+02	2.0905e+00	19.1540	0.0055	5.3736e+01	5.8319e+00	21.0257	0.1178	8.1668e+02	7.5169e+00	17.4818	0.0100	3.5439							
056.1394850382094	+31.7718012692577	056.13948767679	1.2509	+31.77179256773	0.5244	216616709934444416	0.3575	1.3253	0.521	2.058	-2.021	1.220	0	1.6384e+02	1.1078e+00	20.1523	0.0073	6.1005e+01	8.9540e+00	20.8880	0.1594	2.1934e+02	7.9220e+00	18.9091	0.0392	1.9788							
056.1294692492693	+31.7884259882712	056.12951349523	0.2099	+31.78839333064	0.0784	216616782949771392	1.6831	0.2369	8.735	0.298	-7.585	0.185	0	1.8479e+03	2.4939e+00	17.5217	0.0015	3.5201e+02	7.4206e+00	18.9850	0.0229	2.4076e+03	1.1632e+01	16.3080	0.0052	2.6770							
056.1488551839000	+31.7893274795100	056.14885518390	20.5873	+31.78932747951	3.5218	216616748589046144							0	7.2190e+01	1.3539e+00	21.0422	0.0204																
056.1511037872498	+31.7915984345491	056.15111893321	1.4622	+31.79160382080	0.5522	216616748588805248	0.3890	1.5528	2.990	2.317	1.251	1.408	0	1.4644e+02	9.0883e-01	20.2742	0.0067	5.0410e+01	6.0929e+00	21.0951	0.1312	1.9635e+02	7.7906e+00	19.0294	0.0431	2.0657							
